Query	Candidate	Label
우리 친구 맞죠?	우리씨씨맞아요?	0
우리 친구 맞죠?	저번에 말한 친구에요?	0
우리 친구 맞죠?	저희 동갑맞죠?	0
우리 친구 맞죠?	남자친구 맞지?	0
우리 친구 맞죠?	대학친구죠?	0
우리 친구 맞죠?	사회보신분맞죠?	0
우리 친구 맞죠?	남자친구죠?	0
우리 친구 맞죠?	쌤 비형이죠?	0
우리 친구 맞죠?	쌤 맞죠?	0
저 안보고 싶으셨어요?	저 안 보고 싶었어요?	1
저 안보고 싶으셨어요?	저 않보고 싶었어요?	1
저 안보고 싶으셨어요?	저 안 보고 싶어요?	0
저 안보고 싶으셨어요?	당신은 저안보고싶으셨나요?	1
저 안보고 싶으셨어요?	전 안 보고 싶었고요?	1
저 안보고 싶으셨어요?	제가 그렇게 보고싶으셨어요?	
저 안보고 싶으셨어요?	어 제가 보고 싶으셨는지?	
저 안보고 싶으셨어요?	저 보고싶나요?	
저 안보고 싶으셨어요?	저 안 보고 싶었어요 형?	1
저 안보고 싶으셨어요?	보고싶다는 말씀이신지요?	
저 안보고 싶으셨어요?	제가 보고 싶으세요?	
저 안보고 싶으셨어요?	저 보고 싶어요?	
저 안보고 싶으셨어요?	벌써 보고싶나요?	
저 안보고 싶으셨어요?	보고는 싶으세요?	
저 안보고 싶으셨어요?	안보고 싶다는 얘기군요	0
저 안보고 싶으셨어요?	할머니 남자샘 안보고싶어요?	0
저 안보고 싶으셨어요?	저보고싶었어용?	
저 안보고 싶으셨어요?	보고 싶으세요?	0
저 안보고 싶으셨어요?	저 벌써 보고 싶으신거예요?	0
저 안보고 싶으셨어요?	보고싶으신가봐요?	0
저 오늘 과제 때문에 밤샐것 같아요	오늘 밤샐것같아요	>
저 오늘 과제 때문에 밤샐것 같아요	나 오늘은 밤샐꺼 같애요	>
저 오늘 과제 때문에 밤샐것 같아요	오늘 왠지 채점못하고 잘거같아요	0
저 오늘 과제 때문에 밤샐것 같아요	저 오늘 밤새려고 여	
저 오늘 과제 때문에 밤샐것 같아요	오늘도 밤샐듯 싶어요	>
저 오늘 과제 때문에 밤샐것 같아요	오늘 날샐거같아요	>
저 오늘 과제 때문에 밤샐것 같아요	저 오늘 밤새요	
저 오늘 과제 때문에 밤샐것 같아요	나 오늘 밤샐거예요	
저 오늘 과제 때문에 밤샐것 같아요	오늘 거의 밤샘 할거에요	
저 오늘 과제 때문에 밤샐것 같아요	오늘은 밤샐듯싶어요	>
저 오늘 과제 때문에 밤샐것 같아요	나 요즘 논문쓰느라 맨날 새벽에 자요	0
저 오늘 과제 때문에 밤샐것 같아요	저 오늘 밤새야되요	
저 오늘 과제 때문에 밤샐것 같아요	첫날부터 과제라 과제하구 자야대요	0
저 오늘 과제 때문에 밤샐것 같아요	오늘 밤샐거같아요	>
저 오늘 과제 때문에 밤샐것 같아요	왠지 오늘 안자고 책 볼거 같아요	0
저 오늘 과제 때문에 밤샐것 같아요	오늘 밤샘삘이야	>
저 오늘 과제 때문에 밤샐것 같아요	저는 오늘 그냥 밤을샐듯해요	>
저 오늘 과제 때문에 밤샐것 같아요	저 오늘 밤샐거에요	
저 오늘 과제 때문에 밤샐것 같아요	저밤샐수있어요	0
저 오늘 과제 때문에 밤샐것 같아요	저왠지밤샐수있을거같아요	0
내 질문에 대답해	내 질문부터 대답해	1
내 질문에 대답해	내 질문이나 대답해	1
내 질문에 대답해	질문에 대답해	1
내 질문에 대답해	대답해 내 질문에	1
내 질문에 대답해	질문에 대답해줘	1
내 질문에 대답해	자꾸 나한테 질문해	0
내 질문에 대답해	내 질문에 대답 좀 해줘	1
내 질문에 대답해	질문에 대답한다 얼른	1
내 질문에 대답해	다 대답해 저질문에	
내 질문에 대답해	묻는거에 대답을 해줘어	1
내 질문에 대답해	내 질문 대답해	1
내 질문에 대답해	묻는거에 대답해	1
내 질문에 대답해	아내질문에 대답좀	1
내 질문에 대답해	질문에 대답하라	1
내 질문에 대답해	아대답해줘	
내 질문에 대답해	질문 해줘	0
내 질문에 대답해	위에 질문에 대한 대답을 해줘	
내 질문에 대답해	내 질문에 답해줘	
내 질문에 대답해	너 먼저 질문해	0
햄버거는 언제 먹어도 맛있어요	김밥은 언제먹어도 맛있죠	0
햄버거는 언제 먹어도 맛있어요	초밥은 언제나 맛있지요	0
햄버거는 언제 먹어도 맛있어요	불고기는 언제나 맛나지요	0
햄버거는 언제 먹어도 맛있어요	치즈는 언제나 맛있죠	0
햄버거는 언제 먹어도 맛있어요	치킨은 언제먹어도 맛있져	0
햄버거는 언제 먹어도 맛있어요	언제나 치킨은 맛있어요	0
햄버거는 언제 먹어도 맛있어요	언제 먹어도 맛있죠	>
햄버거는 언제 먹어도 맛있어요	비빔밥은 언제 먹어도 맛있어	0
햄버거는 언제 먹어도 맛있어요	배고파서 뭘 먹어도 맛있 어요	0
햄버거는 언제 먹어도 맛있어요	역시 고기는 언제 먹어도 맛있	0
햄버거는 언제 먹어도 맛있어요	머핀 맛나보여요	0
햄버거는 언제 먹어도 맛있어요	맛있는 밥인가요	0
햄버거는 언제 먹어도 맛있어요	치킨은 언제먹어두 맛있지	0
햄버거는 언제 먹어도 맛있어요	치킨은 언제나 맛있습니다	0
햄버거는 언제 먹어도 맛있어요	부대찌개 맛있나요	0
햄버거는 언제 먹어도 맛있어요	맛있는 거 먹으랬는데 맛있던가요	0
햄버거는 언제 먹어도 맛있어요	고기는 얼마나 먹었죠	0
햄버거는 언제 먹어도 맛있어요	짜장면은 언제 먹어도 맛있네	0
햄버거는 언제 먹어도 맛있어요	칼국수 맛나겠어요	0
햄버거는 언제 먹어도 맛있어요	빵은 맛있나요	0
우와	우와 이	.
우와	허 우와	1
우와	우와 에	.
우와	우와 아	1
우와	우와 와우	1
우와	우와 어	.
우와	헛 우와	1
우와	잌 우와	.
우와	와 우와	1
우와	우와 대박	1
우와	우와 대박 짱	1
우와	우와 진짜	?
우와	우와 그	.
우와	와우 대박?	0
우와	잉 우와	.
우와	호우와우와	.
우와	하하 우와	1
우와	오 와우	1
우와	오 이런	0
우와	우와 완전	.
모기 때문에 짜증나 죽겠네요	살려줘요 비염땜시 돌겠네 진짜	0
모기 때문에 짜증나 죽겠네요	손목아파죽겠어요	0
모기 때문에 짜증나 죽겠네요	모기때매짜증나	1
모기 때문에 짜증나 죽겠네요	모기땜에 죽을 거 가타요	1
모기 때문에 짜증나 죽겠네요	팔목아파죽겠어요 아주	0
모기 때문에 짜증나 죽겠네요	으으 숨막혀요	0
모기 때문에 짜증나 죽겠네요	블루때문에 눈 아파 죽겠네요	0
모기 때문에 짜증나 죽겠네요	숨이 턱턱 막히네여	0
모기 때문에 짜증나 죽겠네요	짜증나서 죽을것같아요	>
모기 때문에 짜증나 죽겠네요	못뜨겠어요 무거워요	0
모기 때문에 짜증나 죽겠네요	미춰버릴것 같아요	0
모기 때문에 짜증나 죽겠네요	갑자기 배아프고 머리아프고 미치겠어요	0
모기 때문에 짜증나 죽겠네요	후끈거려요	0
모기 때문에 짜증나 죽겠네요	냄새땜에 죽 겠어요	0
모기 때문에 짜증나 죽겠네요	움직이고싶어죽을거같아요	0
모기 때문에 짜증나 죽겠네요	짜증이 스믈스믈 올라와요	0
모기 때문에 짜증나 죽겠네요	아진짜 추워요 코 다깨질듯	0
모기 때문에 짜증나 죽겠네요	손발이 저리고 머리가 아프다요	0
모기 때문에 짜증나 죽겠네요	저 진짜 죽을꺼같애요	0
모기 때문에 짜증나 죽겠네요	모기까지 귀에서 앵앵거리넹 이넘의모기	0
당신 되게 똑똑하시네요	똑똑이시네요	1
당신 되게 똑똑하시네요	역시 똑똑이시네요	
당신 되게 똑똑하시네요	음 상당히 똑똑하시네요	1
당신 되게 똑똑하시네요	똑똑 하네요	
당신 되게 똑똑하시네요	황똑똑이네여	
당신 되게 똑똑하시네요	똑똑하시네요 휴	
당신 되게 똑똑하시네요	똑똑하시군요	1
당신 되게 똑똑하시네요	좀더 똑똑하네요	
당신 되게 똑똑하시네요	역시 나를 잘 알아보네요	0
당신 되게 똑똑하시네요	아주똑똑하십니다	1
당신 되게 똑똑하시네요	똑똑하십니다	1
당신 되게 똑똑하시네요	이야 대장 똑똑하네요	
당신 되게 똑똑하시네요	별로 똑똑하네요	
당신 되게 똑똑하시네요	역시 똑똑이예요	
당신 되게 똑똑하시네요	진짜 꿀팁이네요	0
당신 되게 똑똑하시네요	진짜 모범적이시네요	0
당신 되게 똑똑하시네요	대답이 정열적이시네요	0
당신 되게 똑똑하시네요	제맘을 잘 알고있네요	0
당신 되게 똑똑하시네요	뭔가 많이 알고있으시네요	
당신 되게 똑똑하시네요	좋은 사실을 알고 있네요	0
아 운동가기 귀찮아요	아 운동가기싫어요	
아 운동가기 귀찮아요	올 운동해야는데 귀찮아요	1
아 운동가기 귀찮아요	아운동가기귀찮	1
아 운동가기 귀찮아요	으악 운동싫어요	
아 운동가기 귀찮아요	아 운동가야 하는게 귀찮다	1
아 운동가기 귀찮아요	운동 귀찮습니다	
아 운동가기 귀찮아요	운동가야되는데 힘드네요	
아 운동가기 귀찮아요	귀찮아여 운동가야져	
아 운동가기 귀찮아요	아 운동 귀찮	1
아 운동가기 귀찮아요	아집에가기귀찮아요	0
아 운동가기 귀찮아요	근데 운동너무 싫어요	
아 운동가기 귀찮아요	운동 가야되는데 귀찮아졌어	1
아 운동가기 귀찮아요	운동가기귀찮네	1
아 운동가기 귀찮아요	운동도 가야되요	0
아 운동가기 귀찮아요	아 운동 귀찮다	1
아 운동가기 귀찮아요	운동 귀찮아 못나가	
아 운동가기 귀찮아요	운동안가니까 뭔가 심심해요	0
아 운동가기 귀찮아요	저번주부터 운동가기 너무 싫다	<
아 운동가기 귀찮아요	집에 가기가 귀찮네요	0
아 운동가기 귀찮아요	운동을 가야해요	0
어디서?	에 어디서?	1
어디서?	이 어디서?	
어디서?	히 어디서?	1
어디서?	으 어디서?	1
어디서?	?어디서 서?	.
어디서?	어디 에서?	1
어디서?	호 어디서?	
어디서?	어? 어디서?	
어디서?	와 어디서?	
어디서?	또 어디서?	
어디서?	집에 어디서?	
어디서?	홀 어디서요?	
어디서?	어디성?	
어디서?	어디서? 난	
어디서?	아 어디서?	
어디서?	? 어디서요?	
어디서?	어디서? 기	
어디서?	얼 어디서?	
어디서?	어딘서?	
어디서?	어디로가내려서?	
이따가 은행 갔다와야 해요	좀있다 또 나가야되요 은행	1
이따가 은행 갔다와야 해요	잠깐 은행갔다가 가요	
이따가 은행 갔다와야 해요	오늘 은행다녀와야해요	1
이따가 은행 갔다와야 해요	바먹고 은행 가야해요	
이따가 은행 갔다와야 해요	잠깐 은행에가야대요	
이따가 은행 갔다와야 해요	그리고 나 이따가 은행 가야되요	1
이따가 은행 갔다와야 해요	매장 다시 가야해요	0
이따가 은행 갔다와야 해요	은행가야되요	
이따가 은행 갔다와야 해요	이따 은행동가요	0
이따가 은행 갔다와야 해요	이따가 미팅하러 잠깐 들어갔다와야해요	0
이따가 은행 갔다와야 해요	매장에 좀 있다가 가요	0
이따가 은행 갔다와야 해요	낼은 오전에 센터잠깐 갔다 와야해요	0
이따가 은행 갔다와야 해요	바로 은행가요	
이따가 은행 갔다와야 해요	이따 간대요	0
이따가 은행 갔다와야 해요	회사 잠깐 갔다가 올거에요	0
이따가 은행 갔다와야 해요	백화점 가야해요	0
이따가 은행 갔다와야 해요	은행좀다녀오게	
이따가 은행 갔다와야 해요	이따 장례식장 가요	0
이따가 은행 갔다와야 해요	돈은 이따 N시어 받으러가요	0
이따가 은행 갔다와야 해요	택배 찾으러 가야해요	0
밤에 맥주 한잔 마셔야겠다	오늘 맥주나 마셔야겠다	
밤에 맥주 한잔 마셔야겠다	맥주 마셔야 겠다	
밤에 맥주 한잔 마셔야겠다	한잔 마셔야겠네	
밤에 맥주 한잔 마셔야겠다	맥주 한잔 해야겠네	
밤에 맥주 한잔 마셔야겠다	맥주나 한잔 해야겠다	
밤에 맥주 한잔 마셔야겠다	맥주를 하나 마셔야겠어	
밤에 맥주 한잔 마셔야겠다	오늘은 맥주나 한캔먹어야겠다	>
밤에 맥주 한잔 마셔야겠다	술한잔 마셔야겠다	
밤에 맥주 한잔 마셔야겠다	밤마다 치킨먹고 맥주마셔야겠다	0
밤에 맥주 한잔 마셔야겠다	같이 술먹을려면 맥주먹어야겠다	
밤에 맥주 한잔 마셔야겠다	맥주 하나 마셔야겠어 그냥	
밤에 맥주 한잔 마셔야겠다	이따 저녁때 또 소주 한 잔해야겠네	0
밤에 맥주 한잔 마셔야겠다	술먹고 뻗어야겠다	
밤에 맥주 한잔 마셔야겠다	감자탕에 한잔해야겠네	
밤에 맥주 한잔 마셔야겠다	술이나 먹어야겠군	
밤에 맥주 한잔 마셔야겠다	커피한잔마시고 해야겠다	0
밤에 맥주 한잔 마셔야겠다	술이나 한잔 해야겠다	
밤에 맥주 한잔 마셔야겠다	맥주 안먹고 양주 한잔 마시겠네	0
밤에 맥주 한잔 마셔야겠다	또 한잔 먹어야지	
밤에 맥주 한잔 마셔야겠다	오늘밤에 마셔야겠네	
비와서 너무 눅눅하네요	아 비와서눅눅해요	1
비와서 너무 눅눅하네요	비 와서 눅눅하다 뭔가	1
비와서 너무 눅눅하네요	비올것같네요 비냄새 나는거 보니까	0
비와서 너무 눅눅하네요	비오니까 갑자기 김치전이 땡기네요	0
비와서 너무 눅눅하네요	근데 비 마니와서 눅눅	1
비와서 너무 눅눅하네요	비가오니 추운기가 있네요	0
비와서 너무 눅눅하네요	오늘 비와서 좀 더워요 네 치킨	0
비와서 너무 눅눅하네요	비오니까 추적추적하네요	0
비와서 너무 눅눅하네요	날씨가 더워서 바나나가 더운거예요	0
비와서 너무 눅눅하네요	춥고 배고프네요	0
비와서 너무 눅눅하네요	들어오자마자 비가 쏟아지네요	0
비와서 너무 눅눅하네요	여기도 비가 좀 오네요	0
비와서 너무 눅눅하네요	시려오네요	0
비와서 너무 눅눅하네요	설렁탕 좀 덜추워진거같아요	0
비와서 너무 눅눅하네요	순대국먹으니 덥네요	0
비와서 너무 눅눅하네요	춥네요 바람도 엄청 불고	0
비와서 너무 눅눅하네요	그럼 엄청 눅눅하네요	0
비와서 너무 눅눅하네요	날씨가 뜨거워요	0
비와서 너무 눅눅하네요	비가 한방울씩 떨어지네요	0
비와서 너무 눅눅하네요	굉장히 덥군요	0
너 로봇이지?	나는 로봇이야?	0
너 로봇이지?	내가 로봇이가?	0
너 로봇이지?	너 그거욕이지?	0
너 로봇이지?	나 로봇이냐	0
너 로봇이지?	그거 욕이지?	0
너 로봇이지?	내가 로봇이냐	0
너 로봇이지?	로봇이?	0
너 로봇이지?	그거욕이니?	0
너 로봇이지?	내가 캐릭터냐?	0
너 로봇이지?	개그하는거지?	0
너 로봇이지?	개그지?	0
너 로봇이지?	그거 혹시 내 욕이야?	0
너 로봇이지?	나 저격한거 아니지?	0
너 로봇이지?	너로봇아니냐	1
너 로봇이지?	개그야?이것도?	0
너 로봇이지?	그거 개그지?	0
너 로봇이지?	너 일베봐?	0
너 로봇이지?	이것도 개그야?	0
너 로봇이지?	욕 맞지 이거?	0
너 로봇이지?	이 이 이거 갸무시지?	0
저 승진했어요	나 승진했어요	1
저 승진했어요	저 사직서 냈어요	0
저 승진했어요	저 대우조선 취직했어요	0
저 승진했어요	연봉계약 했어요	0
저 승진했어요	앗 저 팀 바꿨어요	0
저 승진했어요	저 취업했어요	0
저 승진했어요	회사 N등 했어요	0
저 승진했어요	나 승진했으	1
저 승진했어요	저 군수됐어요	0
저 승진했어요	저 입사하고 N 빠졌어요	0
저 승진했어요	일용직왔어요	0
